"symbol","ensembl","log2FoldChange","padj","significance"
"HEBP2","ENSG00000051620",0.246915916161014,0.136134544246537,"NS"
"RPS15","ENSG00000115268",0.110040584414301,0.136149010351256,"NS"
"ARHGEF6","ENSG00000129675",-0.120907311979191,0.136399771055987,"NS"
"ETF1","ENSG00000120705",0.307424414872815,0.136497102560471,"NS"
"RASA2","ENSG00000155903",-0.213976154170195,0.136497958377242,"NS"
"SEC16A","ENSG00000148396",-0.165598236849903,0.136497958377242,"NS"
"SMG8","ENSG00000167447",-0.265346008236582,0.136627781107265,"NS"
"ZNF619","ENSG00000177873",-0.286923612299896,0.136739670273719,"NS"
"ARHGAP35","ENSG00000160007",-0.203694184691469,0.136749294083633,"NS"
"TFIP11-DT","ENSG00000261188",0.305315151324203,0.136749294083633,"NS"
NA,"ENSG00000261732",-0.430469336527419,0.13675532393737,"NS"
"ISOC2","ENSG00000063241",0.195005117238935,0.136765690057472,"NS"
"RECQL5","ENSG00000108469",-0.164686240314313,0.136816785610141,"NS"
"TRAPPC14","ENSG00000146826",-0.231838191240304,0.136846294727427,"NS"
"HECA","ENSG00000112406",-0.377691110740055,0.137153201734834,"NS"
"DNAJC11","ENSG00000007923",0.117348042902639,0.137170168383983,"NS"
"FBXO41","ENSG00000163013",-0.260078931646202,0.137176425750538,"NS"
NA,"ENSG00000279765",-0.426007972180678,0.137198860850287,"NS"
"PALM2AKAP2","ENSG00000157654",0.316959883618883,0.137232749476425,"NS"
"ADAMTS17","ENSG00000140470",-0.389439903896524,0.137349673682328,"NS"
"QSER1","ENSG00000060749",-0.193859898990995,0.137359829747084,"NS"
"EXOSC8","ENSG00000120699",-0.198001556457996,0.137360195422213,"NS"
"ARL1","ENSG00000120805",0.17300745739897,0.137372197553577,"NS"
"MLLT11","ENSG00000213190",0.258883800261558,0.137436899176836,"NS"
"UTRN","ENSG00000152818",-0.12218169416361,0.137436899176836,"NS"
"LOC100132249","ENSG00000279561",-0.410666412124412,0.137623677474688,"NS"
"FAM76A","ENSG00000009780",-0.175714999347048,0.137654036477637,"NS"
"SWI5","ENSG00000175854",0.177255857995126,0.137820221018574,"NS"
NA,"ENSG00000100068",-0.261200188560319,0.137823446039232,"NS"
"SPOUT1","ENSG00000198917",-0.442967305725667,0.137833772972936,"NS"
"CD63-AS1","ENSG00000258056",0.325457413880049,0.137833772972936,"NS"
"B2M","ENSG00000166710",0.184539327771824,0.137873868167173,"NS"
"C1orf116","ENSG00000182795",0.453955130126935,0.137934275044268,"NS"
"LSM4","ENSG00000130520",0.154920673274316,0.138002006635725,"NS"
"CD2","ENSG00000116824",-0.28472318373232,0.138034505795943,"NS"
"LINC02965","ENSG00000269086",-0.432224947513654,0.138096116150541,"NS"
"H1-1","ENSG00000124610",0.457503429734073,0.138368422690748,"NS"
"ZNF483","ENSG00000173258",-0.30502271126105,0.138368422690748,"NS"
"EPHX4","ENSG00000172031",0.457731437252506,0.138398203584105,"NS"
"AKR1B1","ENSG00000085662",-0.167280497455619,0.138414567137003,"NS"
"LOC105370941","ENSG00000261136",-0.404822497119234,0.138468897501138,"NS"
NA,"ENSG00000244265",0.360024703481734,0.13848440067365,"NS"
"RETREG1-AS1","ENSG00000246214",-0.397260608729393,0.13848440067365,"NS"
"CEACAM3","ENSG00000170956",0.406496502275087,0.13848440067365,"NS"
"GGT1","ENSG00000100031",0.441921771405413,0.138534557670904,"NS"
NA,"ENSG00000177946",-0.305289594794301,0.138680052456269,"NS"
"LARP1","ENSG00000155506",0.125714713617671,0.138695650333633,"NS"
"FAM204A","ENSG00000165669",0.15927723816643,0.138801063191885,"NS"
"SMAGP","ENSG00000170545",0.236430171648576,0.138828435057929,"NS"
"UBE2F","ENSG00000184182",0.203244572684888,0.1388291573836,"NS"
"LNP1","ENSG00000206535",0.404569939596235,0.138834803058951,"NS"
"DUBR","ENSG00000243701",0.391327558448991,0.138897184909737,"NS"
NA,"ENSG00000230454",0.424337927306059,0.138920383670379,"NS"
"FGFBP3","ENSG00000174721",0.228487140381569,0.138923233278643,"NS"
"TOP6BL","ENSG00000173715",0.302863496608025,0.138925770683828,"NS"
NA,"ENSG00000224848",0.4105569104576,0.138929989294917,"NS"
"AFTPH","ENSG00000119844",0.130048499632036,0.138938901180449,"NS"
"SLC16A3","ENSG00000141526",0.280204119367307,0.138967046536181,"NS"
"PPP1R15A","ENSG00000087074",-0.333552753057893,0.138967046536181,"NS"
"IGHV3-64D","ENSG00000282639",0.240933851625135,0.138970833065325,"NS"
"EEIG2","ENSG00000162636",-0.234256149440547,0.139030093606552,"NS"
"HOXA10","ENSG00000253293",0.441337706252058,0.139142845501327,"NS"
"SLC4A8","ENSG00000050438",-0.253899717789693,0.139253884268912,"NS"
"USP44","ENSG00000136014",-0.39885951464903,0.139253884268912,"NS"
"HAUS2","ENSG00000137814",0.222400108486339,0.13926074908908,"NS"
"CYYR1","ENSG00000166265",-0.427002061706716,0.139279697281237,"NS"
"SLC38A9","ENSG00000177058",-0.208847458534231,0.139351494999248,"NS"
"ZNF333","ENSG00000160961",-0.167057681810798,0.139399748627656,"NS"
NA,"ENSG00000237753",0.296137140095917,0.139419629077725,"NS"
"SLC18B1","ENSG00000146409",0.207732529698593,0.139419629077725,"NS"
"RIN2","ENSG00000132669",0.328886534593516,0.139703031095244,"NS"
"KRT8P12","ENSG00000229320",-0.251738180923167,0.13971150345789,"NS"
"SAMD10","ENSG00000130590",-0.286048804198188,0.139822923855382,"NS"
"SNORD20","ENSG00000207280",0.39789693277982,0.140042638425211,"NS"
"CGRRF1","ENSG00000100532",0.161491033366722,0.14005473326403,"NS"
"LST1","ENSG00000204482",0.226851800366366,0.140097096562576,"NS"
"UBFD1","ENSG00000103353",0.158630962372262,0.140097096562576,"NS"
"CLDND1","ENSG00000080822",-0.221031899188216,0.140111782553175,"NS"
"NTRK1","ENSG00000198400",0.434781403564217,0.140115190534572,"NS"
"PTPRB","ENSG00000127329",0.401040851552131,0.140161327530403,"NS"
"C1orf216","ENSG00000142686",0.261679142314373,0.140189028593656,"NS"
"TMEM232","ENSG00000186952",0.455574164378637,0.140189028593656,"NS"
"TXLNG","ENSG00000086712",-0.238201157567684,0.140210438971515,"NS"
"ACP6","ENSG00000162836",-0.268874719709016,0.140233371131512,"NS"
"PRIM1","ENSG00000198056",0.204956026600341,0.140276023797082,"NS"
"MCOLN2","ENSG00000153898",-0.331356756846695,0.1403021107328,"NS"
"CRADD","ENSG00000169372",0.158646713433446,0.1403021107328,"NS"
"SNAPC2","ENSG00000104976",0.215757140514903,0.140474814034579,"NS"
"TPRA1","ENSG00000163870",-0.193021007688362,0.140527496740339,"NS"
NA,"ENSG00000251669",-0.342713942411876,0.140527496740339,"NS"
"NUP88","ENSG00000108559",-0.189176088998651,0.140527496740339,"NS"
"GZMB","ENSG00000100453",0.288572531008385,0.140542356807698,"NS"
"ACTR1B","ENSG00000115073",-0.20175898400946,0.14055147197792,"NS"
"MX1","ENSG00000157601",1.57370434036253,0.14055147197792,"NS"
"NUDT7","ENSG00000140876",-0.353349242842181,0.140557813949269,"NS"
NA,"ENSG00000211829",-0.353262121899671,0.140806298483452,"NS"
"COASY","ENSG00000068120",0.183000085315419,0.140816396997422,"NS"
"TTC28-AS1","ENSG00000235954",-0.226988420502667,0.140852645093262,"NS"
NA,"ENSG00000245910",-0.217813971161056,0.140990267071494,"NS"
"ASAH2B","ENSG00000204147",-0.360561399665352,0.141004461748244,"NS"
"NKPD1","ENSG00000179846",-0.401307388954227,0.141004461748244,"NS"
"MPP2","ENSG00000108852",-0.396819407520706,0.141198449505139,"NS"
"ERG","ENSG00000157554",0.44487745636561,0.141198449505139,"NS"
"TERF1","ENSG00000147601",0.161550647945766,0.141200944125976,"NS"
"AAMP","ENSG00000127837",-0.140693099443433,0.141208997782098,"NS"
"CMYA5","ENSG00000164309",0.418038267928001,0.141255485900874,"NS"
"USP25","ENSG00000155313",-0.137319385767907,0.141255485900874,"NS"
"XXYLT1","ENSG00000173950",0.211934188710147,0.141283591059877,"NS"
"RBM8A","ENSG00000265241",-0.164076972653985,0.141291347236933,"NS"
NA,"ENSG00000259807",-0.403781112108302,0.141361201289009,"NS"
"FHIP1A","ENSG00000164142",-0.416310236054053,0.141457115344046,"NS"
"PDAP1","ENSG00000106244",0.183053282260757,0.141457115344046,"NS"
"DOCK10","ENSG00000135905",-0.184930957475278,0.14150063362145,"NS"
"CFAP68","ENSG00000137720",0.226986785359875,0.14150063362145,"NS"
"RASIP1","ENSG00000105538",-0.341516525239678,0.141511627462232,"NS"
NA,"ENSG00000223519",0.44766550982403,0.141533090064915,"NS"
"LRRC26","ENSG00000184709",-0.38359853895897,0.141533090064915,"NS"
"CAND1","ENSG00000111530",-0.167607158658216,0.141547123510599,"NS"
"INTS4","ENSG00000149262",-0.108385422441503,0.14163050350094,"NS"
"LHX4","ENSG00000121454",-0.365863837205228,0.141631385181839,"NS"
NA,"ENSG00000233974",0.454759415762545,0.141631385181839,"NS"
"LINC01973","ENSG00000204283",0.426815945023557,0.141737705320888,"NS"
"RPH3AL","ENSG00000181031",-0.340190137767957,0.141861203248529,"NS"
"FCN1","ENSG00000085265",0.27669750697285,0.141892246552075,"NS"
"MAN1B1","ENSG00000177239",-0.156657629930274,0.141900252277906,"NS"
"RNGTT","ENSG00000111880",-0.197184040249784,0.141999129117303,"NS"
"ZFC3H1","ENSG00000133858",-0.156967556158462,0.141999129117303,"NS"
"DSG2","ENSG00000046604",0.447965910551326,0.142218961121381,"NS"
"TMIGD2","ENSG00000167664",-0.328784652380594,0.142278095728489,"NS"
"GART","ENSG00000159131",0.154535265392287,0.142449848351783,"NS"
"P2RX1","ENSG00000108405",0.300454989713373,0.14246457600778,"NS"
NA,"ENSG00000261222",-0.354198452844553,0.142486428784427,"NS"
NA,"ENSG00000284669",0.306464664311323,0.142487761126051,"NS"
"POU5F1P3","ENSG00000235602",0.439078468648085,0.142738962758932,"NS"
"ZNF710-AS1","ENSG00000259291",-0.253716526241078,0.142738962758932,"NS"
"FAM167A","ENSG00000154319",-0.413670392752178,0.142740575870601,"NS"
"MROH8","ENSG00000101353",0.324032946734814,0.142740575870601,"NS"
NA,"ENSG00000263482",-0.353975867868444,0.142761093304125,"NS"
NA,"ENSG00000276334",0.302115010556983,0.142864062436856,"NS"
"STAM2","ENSG00000115145",-0.244417791816468,0.142872621576531,"NS"
NA,"ENSG00000215158",-0.256976833605488,0.14288656437798,"NS"
"TNPO1","ENSG00000083312",-0.163155566851895,0.14288656437798,"NS"
NA,"ENSG00000277130",0.427361808397061,0.142924987205889,"NS"
"GTF2E2","ENSG00000197265",0.168363009285789,0.142961783628115,"NS"
"CHD2","ENSG00000173575",-0.19835433617,0.142995575337088,"NS"
"CDO1","ENSG00000129596",0.370550847426879,0.143167542945169,"NS"
"DCSTAMP","ENSG00000164935",0.418862148025297,0.143167542945169,"NS"
"ZNF790-AS1","ENSG00000267254",-0.292248352704355,0.143178143927384,"NS"
"PRAG1","ENSG00000275342",-0.318966366896455,0.143388180310895,"NS"
"SNRNP40","ENSG00000060688",-0.128009789256389,0.143397403255835,"NS"
"GSTM4","ENSG00000168765",0.389376130630921,0.143520721043175,"NS"
"LINC00954","ENSG00000228784",-0.319892648562697,0.143520721043175,"NS"
"MOB1B","ENSG00000173542",0.318094563791509,0.143520721043175,"NS"
"BEX2","ENSG00000133134",-0.31342407427391,0.143520721043175,"NS"
"KIAA1671","ENSG00000197077",-0.368123607290842,0.143520721043175,"NS"
"METTL2A","ENSG00000087995",0.180929069233394,0.143553171774305,"NS"
"NPHP3","ENSG00000113971",-0.269537945004856,0.143670604803226,"NS"
"NSMCE3","ENSG00000185115",-0.262529030023282,0.143670604803226,"NS"
NA,"ENSG00000265656",-0.434592207826701,0.143670604803226,"NS"
"DUSP18","ENSG00000167065",0.184878104424531,0.143670604803226,"NS"
NA,"ENSG00000249741",-0.417512185294798,0.143677435124779,"NS"
"UBAP1L","ENSG00000246922",-0.283423526232057,0.144040199859242,"NS"
"TBCCD1","ENSG00000113838",-0.144121141582407,0.144104052775146,"NS"
"AMOTL1","ENSG00000166025",0.301536960802606,0.144567061923033,"NS"
NA,"ENSG00000279410",-0.386857360658219,0.144665096257433,"NS"
"ZFR2","ENSG00000105278",-0.368544923951356,0.144695034732792,"NS"
"TBC1D20","ENSG00000125875",-0.113560767695906,0.14470610798749,"NS"
"TCF4","ENSG00000196628",0.365415410474005,0.144731009446669,"NS"
"KTN1-AS1","ENSG00000186615",-0.41393125152662,0.144781291169902,"NS"
"TMIE","ENSG00000181585",-0.369540068787904,0.144783634273481,"NS"
"GPR150","ENSG00000178015",-0.295356978471497,0.144806683280339,"NS"
"PREB","ENSG00000138073",0.169082281732205,0.144812857069387,"NS"
"ALAS1","ENSG00000023330",-0.202686342017717,0.144938977232774,"NS"
"CD3E","ENSG00000198851",-0.28678224747053,0.145052372622516,"NS"
"MIR600HG","ENSG00000236901",-0.364594561119177,0.145083890294787,"NS"
"CSNK2A1","ENSG00000101266",0.139664671319011,0.145116252359993,"NS"
"KCNG1","ENSG00000026559",-0.414451013473649,0.145179818800417,"NS"
"GNAT2","ENSG00000134183",-0.41598329459775,0.145413784404875,"NS"
"TAB3","ENSG00000157625",0.262245473249278,0.145413784404875,"NS"
"TRAV12-3","ENSG00000211794",-0.348681279300493,0.145413784404875,"NS"
NA,"ENSG00000216285",0.348559478130034,0.145460936260401,"NS"
NA,"ENSG00000287070",-0.257167649640519,0.145687689536537,"NS"
NA,"ENSG00000263126",-0.405264879812152,0.145687689536537,"NS"
"CUX1","ENSG00000257923",0.200453173848031,0.145716147719087,"NS"
"KAT7","ENSG00000136504",-0.208240398430229,0.145716147719087,"NS"
"RASL10A","ENSG00000100276",-0.382728786440672,0.145716147719087,"NS"
"RPA4","ENSG00000204086",0.369220152107165,0.145790565716577,"NS"
"ZNF768","ENSG00000169957",0.273244299637528,0.145790565716577,"NS"
NA,"ENSG00000248996",0.25148983769081,0.145906108181579,"NS"
"UTP6","ENSG00000108651",-0.196553353954124,0.145906108181579,"NS"
"SLFNL1","ENSG00000171790",-0.37694738693957,0.146023689956428,"NS"
"AASS","ENSG00000008311",-0.327641067116163,0.146023689956428,"NS"
"RNF125","ENSG00000101695",-0.310428164151084,0.146023689956428,"NS"
NA,"ENSG00000226564",0.308028672442899,0.146242819755596,"NS"
"POLK","ENSG00000122008",-0.193780733254234,0.146285009050724,"NS"
"VASH2","ENSG00000143494",0.405012029486504,0.146382895051964,"NS"
"MRC1","ENSG00000260314",-0.410698475201612,0.14639185225479,"NS"
"ODF2L","ENSG00000122417",-0.23254330799275,0.146464413251989,"NS"
"PLPP5","ENSG00000147535",0.272408830848736,0.146477964507719,"NS"
"THBD","ENSG00000178726",0.449861220447573,0.146477964507719,"NS"
NA,"ENSG00000279722",-0.353096962709454,0.146492766270497,"NS"
"MAP2K5-DT","ENSG00000270964",0.395716167229783,0.146525637851399,"NS"
"SPATA2L","ENSG00000158792",-0.356451946289457,0.146525637851399,"NS"
"UTP15","ENSG00000164338",-0.221520914801367,0.146605685429413,"NS"
"RTCB","ENSG00000100220",0.214601539144294,0.146722423772809,"NS"
"MCM3AP","ENSG00000160294",-0.138967561555952,0.146814601993591,"NS"
"ZKSCAN2","ENSG00000155592",-0.319979783450317,0.147235806159779,"NS"
"MEGF8","ENSG00000105429",-0.274891327750694,0.147249463291635,"NS"
NA,"ENSG00000270640",-0.380328999134298,0.147430987699952,"NS"
"RXFP4","ENSG00000173080",0.434684105377491,0.147562724497285,"NS"
"KDM1B","ENSG00000165097",0.40321355812473,0.147562724497285,"NS"
"MECP2","ENSG00000169057",-0.139620283738729,0.147562724497285,"NS"
"PCSK4","ENSG00000115257",0.344937331015301,0.147624868855574,"NS"
"RUFY4","ENSG00000188282",0.408782692256112,0.147661739837572,"NS"
"CYP20A1","ENSG00000119004",-0.119207055833903,0.147741078620959,"NS"
"RNU6-118P","ENSG00000252361",-0.421061751499015,0.147859001115101,"NS"
"AKAP10","ENSG00000108599",-0.139090804800792,0.147859001115101,"NS"
"C11orf71","ENSG00000180425",0.237537010376605,0.14788862027834,"NS"
NA,"ENSG00000274767",0.441240717287661,0.147967829609884,"NS"
"HOXC4","ENSG00000198353",-0.418722742346666,0.148003493859722,"NS"
"RPS7","ENSG00000171863",0.172104766374919,0.148186846955049,"NS"
"CCDC28A","ENSG00000024862",-0.196932447906747,0.148186846955049,"NS"
"RTN4RL1","ENSG00000185924",-0.372301900777862,0.148277032239103,"NS"
"RCC1L","ENSG00000274523",0.111983709475782,0.148376194260546,"NS"
"ARV1","ENSG00000173409",0.207771517495496,0.148574952009731,"NS"
"CYBC1","ENSG00000178927",0.1825342961418,0.148660890587619,"NS"
"ZBED4","ENSG00000100426",-0.138367485997698,0.148714923057713,"NS"
"IMMT","ENSG00000132305",0.144428194741024,0.148861346354391,"NS"
"OGT","ENSG00000147162",-0.180848428196418,0.148861346354391,"NS"
"ATG4D","ENSG00000130734",-0.130121437071493,0.149027941790008,"NS"
NA,"ENSG00000263072",-0.1950320774026,0.149047298257357,"NS"
"POLR1F","ENSG00000105849",-0.368637332052825,0.149166439849765,"NS"
"CISD1","ENSG00000122873",0.249369360294425,0.149244108890197,"NS"
"RPS2P47","ENSG00000239291",0.383412957407685,0.149400012849184,"NS"
"BAP1","ENSG00000163930",0.179575206038938,0.149416255591909,"NS"
NA,"ENSG00000273816",0.353859374690947,0.149550074808962,"NS"
"ENHO","ENSG00000168913",-0.404914188400657,0.149648598471835,"NS"
"CRIP1","ENSG00000213145",-0.298534786190366,0.149652015921006,"NS"
"MAST4","ENSG00000069020",-0.260123751339334,0.149681691726398,"NS"
"SERPINI1","ENSG00000163536",0.238688570282269,0.149753869444834,"NS"
"ELP3","ENSG00000134014",-0.125932843530862,0.149829584651862,"NS"
"CCSER2","ENSG00000107771",-0.224569370786724,0.14983061573533,"NS"
"PPP1R12A","ENSG00000058272",-0.105984536187838,0.14983061573533,"NS"
NA,"ENSG00000287387",-0.334177416158799,0.149940035858869,"NS"
"SMIM15","ENSG00000188725",0.22286195692862,0.149946407573603,"NS"
"EPS8L2","ENSG00000177106",-0.292867961187585,0.15000156307954,"NS"
"MTND4P15","ENSG00000227321",0.401198975259187,0.150014018276914,"NS"
NA,"ENSG00000246477",0.324389533412592,0.150024249257173,"NS"
"ZMYM4","ENSG00000146463",-0.140219225462888,0.150099532858901,"NS"
"AKNA","ENSG00000106948",-0.21351408865207,0.150146653999257,"NS"
"MIX23","ENSG00000160124",-0.399282862344735,0.150195317276984,"NS"
"PPIAP41","ENSG00000254463",0.358333103468953,0.150379625283474,"NS"
"ARHGAP5","ENSG00000100852",-0.240796899501213,0.150410254551487,"NS"
"PELI3","ENSG00000174516",0.206698110189258,0.150447443557724,"NS"
"COQ5","ENSG00000110871",0.246458203703883,0.150496280417939,"NS"
"PER2","ENSG00000132326",-0.278037616507317,0.150589265266575,"NS"
"PCSK5","ENSG00000099139",-0.157278882700313,0.150713776500743,"NS"
"PAXX","ENSG00000148362",-0.153731854069836,0.150733580000657,"NS"
"PGAP6","ENSG00000129925",-0.211927927760792,0.150734051306545,"NS"
"DCK","ENSG00000156136",-0.138835974271216,0.150798199605916,"NS"
"BTG2-DT","ENSG00000233791",-0.321712652442214,0.150810441362835,"NS"
"HCG11","ENSG00000228223",-0.287404244349731,0.150848950347405,"NS"
"RPL22","ENSG00000116251",-0.182012242038209,0.150897280179615,"NS"
"CD74","ENSG00000019582",-0.220543357101541,0.150931925199572,"NS"
"TNFRSF11A","ENSG00000141655",0.334100055839085,0.150931925199572,"NS"
"TRIM28","ENSG00000130726",-0.129225246810952,0.150931925199572,"NS"
"BNC2","ENSG00000173068",-0.376745986928964,0.151020513016833,"NS"
"ZNF804A","ENSG00000170396",0.387337342329771,0.151072224330929,"NS"
"PTDSS1","ENSG00000156471",0.118268012590715,0.151244807409198,"NS"
NA,"ENSG00000180764",0.373048855361981,0.151276000200797,"NS"
"FSIP1","ENSG00000150667",0.358099581741555,0.151293642775637,"NS"
"ZCCHC9","ENSG00000131732",0.175623951618908,0.15135849935277,"NS"
"TBL2","ENSG00000106638",0.218300758455554,0.151474100045818,"NS"
"NADK2","ENSG00000152620",-0.182854776757438,0.151503873065089,"NS"
"GIRGL","ENSG00000233834",0.403160922462915,0.151503873065089,"NS"
"SLC39A1","ENSG00000143570",-0.295576788307963,0.151534408387014,"NS"
"SLC17A5","ENSG00000119899",-0.155272211599442,0.151534408387014,"NS"
"SNHG19","ENSG00000260260",-0.411517704904395,0.151577347918387,"NS"
"LOC107985216","ENSG00000272668",-0.390640132799369,0.151578149034795,"NS"
"CMC1","ENSG00000187118",0.27497019609305,0.151578149034795,"NS"
"CTBP2","ENSG00000175029",0.221408878218024,0.151578149034795,"NS"
"PRKD2","ENSG00000105287",-0.176440643817143,0.151630681678147,"NS"
"BRAF","ENSG00000157764",-0.195994358877905,0.151726875665239,"NS"
"GSKIP","ENSG00000100744",-0.183012852543816,0.151786003390417,"NS"
NA,"ENSG00000271888",0.370901828522858,0.15179408557448,"NS"
NA,"ENSG00000275764",0.307493978488277,0.15179408557448,"NS"
"AGO1","ENSG00000092847",-0.144658581883837,0.151871764670007,"NS"
"FAM218A","ENSG00000250486",0.4146023170165,0.152019394060409,"NS"
"AFAP1L2","ENSG00000169129",0.385416601704271,0.152019394060409,"NS"
NA,"ENSG00000175841",-0.410878056213068,0.152051613811529,"NS"
NA,"ENSG00000235245",0.301888197929682,0.152051613811529,"NS"
"KDM5C","ENSG00000126012",-0.242459412135912,0.15211386818626,"NS"
"SMIM29","ENSG00000186577",0.166512472015432,0.152290969022292,"NS"
"ACP2","ENSG00000134575",0.249952035245637,0.152290969022292,"NS"
